sk_date,full_date,year_month,year_quarter,month_sort_key,day_num,day_name,week_num,month_num,month_name,quarter_num,semester_num,year_num,is_weekend,is_holiday,country_code
1884,2025-02-25,2025-02,2025-Q1,202502,25,Tuesday,9,2,February,1,1,2025,0,0,ES
1885,2025-02-26,2025-02,2025-Q1,202502,26,Wednesday,9,2,February,1,1,2025,0,0,ES
1886,2025-02-27,2025-02,2025-Q1,202502,27,Thursday,9,2,February,1,1,2025,0,0,ES
1887,2025-02-28,2025-02,2025-Q1,202502,28,Friday,9,2,February,1,1,2025,0,1,ES
1888,2025-03-01,2025-03,2025-Q1,202503,1,Saturday,9,3,March,1,1,2025,1,1,ES
1889,2025-03-02,2025-03,2025-Q1,202503,2,Sunday,9,3,March,1,1,2025,1,0,ES
1890,2025-03-03,2025-03,2025-Q1,202503,3,Monday,10,3,March,1,1,2025,0,0,ES
1891,2025-03-04,2025-03,2025-Q1,202503,4,Tuesday,10,3,March,1,1,2025,0,0,ES
1892,2025-03-05,2025-03,2025-Q1,202503,5,Wednesday,10,3,March,1,1,2025,0,0,ES
1893,2025-03-06,2025-03,2025-Q1,202503,6,Thursday,10,3,March,1,1,2025,0,0,ES
1894,2025-03-07,2025-03,2025-Q1,202503,7,Friday,10,3,March,1,1,2025,0,0,ES
1895,2025-03-08,2025-03,2025-Q1,202503,8,Saturday,10,3,March,1,1,2025,1,0,ES
1896,2025-03-09,2025-03,2025-Q1,202503,9,Sunday,10,3,March,1,1,2025,1,0,ES
1897,2025-03-10,2025-03,2025-Q1,202503,10,Monday,11,3,March,1,1,2025,0,0,ES
1898,2025-03-11,2025-03,2025-Q1,202503,11,Tuesday,11,3,March,1,1,2025,0,0,ES
1899,2025-03-12,2025-03,2025-Q1,202503,12,Wednesday,11,3,March,1,1,2025,0,0,ES
1900,2025-03-13,2025-03,2025-Q1,202503,13,Thursday,11,3,March,1,1,2025,0,0,ES
1901,2025-03-14,2025-03,2025-Q1,202503,14,Friday,11,3,March,1,1,2025,0,0,ES
1902,2025-03-15,2025-03,2025-Q1,202503,15,Saturday,11,3,March,1,1,2025,1,0,ES
1903,2025-03-16,2025-03,2025-Q1,202503,16,Sunday,11,3,March,1,1,2025,1,0,ES
1904,2025-03-17,2025-03,2025-Q1,202503,17,Monday,12,3,March,1,1,2025,0,0,ES
1905,2025-03-18,2025-03,2025-Q1,202503,18,Tuesday,12,3,March,1,1,2025,0,0,ES
1906,2025-03-19,2025-03,2025-Q1,202503,19,Wednesday,12,3,March,1,1,2025,0,0,ES
1907,2025-03-20,2025-03,2025-Q1,202503,20,Thursday,12,3,March,1,1,2025,0,0,ES
1908,2025-03-21,2025-03,2025-Q1,202503,21,Friday,12,3,March,1,1,2025,0,0,ES
1909,2025-03-22,2025-03,2025-Q1,202503,22,Saturday,12,3,March,1,1,2025,1,0,ES
1910,2025-03-23,2025-03,2025-Q1,202503,23,Sunday,12,3,March,1,1,2025,1,0,ES
1911,2025-03-24,2025-03,2025-Q1,202503,24,Monday,13,3,March,1,1,2025,0,0,ES
1912,2025-03-25,2025-03,2025-Q1,202503,25,Tuesday,13,3,March,1,1,2025,0,0,ES
1913,2025-03-26,2025-03,2025-Q1,202503,26,Wednesday,13,3,March,1,1,2025,0,0,ES
1914,2025-03-27,2025-03,2025-Q1,202503,27,Thursday,13,3,March,1,1,2025,0,0,ES
1915,2025-03-28,2025-03,2025-Q1,202503,28,Friday,13,3,March,1,1,2025,0,0,ES
1916,2025-03-29,2025-03,2025-Q1,202503,29,Saturday,13,3,March,1,1,2025,1,0,ES
1917,2025-03-30,2025-03,2025-Q1,202503,30,Sunday,13,3,March,1,1,2025,1,0,ES
1918,2025-03-31,2025-03,2025-Q1,202503,31,Monday,14,3,March,1,1,2025,0,0,ES
1919,2025-04-01,2025-04,2025-Q2,202504,1,Tuesday,14,4,April,2,1,2025,0,0,ES
1920,2025-04-02,2025-04,2025-Q2,202504,2,Wednesday,14,4,April,2,1,2025,0,0,ES
1921,2025-04-03,2025-04,2025-Q2,202504,3,Thursday,14,4,April,2,1,2025,0,0,ES
1922,2025-04-04,2025-04,2025-Q2,202504,4,Friday,14,4,April,2,1,2025,0,0,ES
1923,2025-04-05,2025-04,2025-Q2,202504,5,Saturday,14,4,April,2,1,2025,1,0,ES
1924,2025-04-06,2025-04,2025-Q2,202504,6,Sunday,14,4,April,2,1,2025,1,0,ES
1925,2025-04-07,2025-04,2025-Q2,202504,7,Monday,15,4,April,2,1,2025,0,0,ES
1926,2025-04-08,2025-04,2025-Q2,202504,8,Tuesday,15,4,April,2,1,2025,0,0,ES
1927,2025-04-09,2025-04,2025-Q2,202504,9,Wednesday,15,4,April,2,1,2025,0,0,ES
1928,2025-04-10,2025-04,2025-Q2,202504,10,Thursday,15,4,April,2,1,2025,0,0,ES
1929,2025-04-11,2025-04,2025-Q2,202504,11,Friday,15,4,April,2,1,2025,0,0,ES
1930,2025-04-12,2025-04,2025-Q2,202504,12,Saturday,15,4,April,2,1,2025,1,0,ES
1931,2025-04-13,2025-04,2025-Q2,202504,13,Sunday,15,4,April,2,1,2025,1,0,ES
1932,2025-04-14,2025-04,2025-Q2,202504,14,Monday,16,4,April,2,1,2025,0,0,ES
1933,2025-04-15,2025-04,2025-Q2,202504,15,Tuesday,16,4,April,2,1,2025,0,0,ES
1934,2025-04-16,2025-04,2025-Q2,202504,16,Wednesday,16,4,April,2,1,2025,0,0,ES
1935,2025-04-17,2025-04,2025-Q2,202504,17,Thursday,16,4,April,2,1,2025,0,1,ES
1936,2025-04-18,2025-04,2025-Q2,202504,18,Friday,16,4,April,2,1,2025,0,1,ES
1937,2025-04-19,2025-04,2025-Q2,202504,19,Saturday,16,4,April,2,1,2025,1,0,ES
1938,2025-04-20,2025-04,2025-Q2,202504,20,Sunday,16,4,April,2,1,2025,1,0,ES
1939,2025-04-21,2025-04,2025-Q2,202504,21,Monday,17,4,April,2,1,2025,0,1,ES
1940,2025-04-22,2025-04,2025-Q2,202504,22,Tuesday,17,4,April,2,1,2025,0,0,ES
1941,2025-04-23,2025-04,2025-Q2,202504,23,Wednesday,17,4,April,2,1,2025,0,1,ES
1942,2025-04-24,2025-04,2025-Q2,202504,24,Thursday,17,4,April,2,1,2025,0,0,ES
1943,2025-04-25,2025-04,2025-Q2,202504,25,Friday,17,4,April,2,1,2025,0,0,ES
1944,2025-04-26,2025-04,2025-Q2,202504,26,Saturday,17,4,April,2,1,2025,1,0,ES
1945,2025-04-27,2025-04,2025-Q2,202504,27,Sunday,17,4,April,2,1,2025,1,0,ES
1946,2025-04-28,2025-04,2025-Q2,202504,28,Monday,18,4,April,2,1,2025,0,0,ES
1947,2025-04-29,2025-04,2025-Q2,202504,29,Tuesday,18,4,April,2,1,2025,0,0,ES
1948,2025-04-30,2025-04,2025-Q2,202504,30,Wednesday,18,4,April,2,1,2025,0,0,ES
1949,2025-05-01,2025-05,2025-Q2,202505,1,Thursday,18,5,May,2,1,2025,0,1,ES
1950,2025-05-02,2025-05,2025-Q2,202505,2,Friday,18,5,May,2,1,2025,0,1,ES
1951,2025-05-03,2025-05,2025-Q2,202505,3,Saturday,18,5,May,2,1,2025,1,0,ES
1952,2025-05-04,2025-05,2025-Q2,202505,4,Sunday,18,5,May,2,1,2025,1,0,ES
1953,2025-05-05,2025-05,2025-Q2,202505,5,Monday,19,5,May,2,1,2025,0,0,ES
1954,2025-05-06,2025-05,2025-Q2,202505,6,Tuesday,19,5,May,2,1,2025,0,0,ES
1955,2025-05-07,2025-05,2025-Q2,202505,7,Wednesday,19,5,May,2,1,2025,0,0,ES
1956,2025-05-08,2025-05,2025-Q2,202505,8,Thursday,19,5,May,2,1,2025,0,0,ES
1957,2025-05-09,2025-05,2025-Q2,202505,9,Friday,19,5,May,2,1,2025,0,0,ES
1958,2025-05-10,2025-05,2025-Q2,202505,10,Saturday,19,5,May,2,1,2025,1,0,ES
1959,2025-05-11,2025-05,2025-Q2,202505,11,Sunday,19,5,May,2,1,2025,1,0,ES
1960,2025-05-12,2025-05,2025-Q2,202505,12,Monday,20,5,May,2,1,2025,0,0,ES
1961,2025-05-13,2025-05,2025-Q2,202505,13,Tuesday,20,5,May,2,1,2025,0,0,ES
1962,2025-05-14,2025-05,2025-Q2,202505,14,Wednesday,20,5,May,2,1,2025,0,0,ES
1963,2025-05-15,2025-05,2025-Q2,202505,15,Thursday,20,5,May,2,1,2025,0,0,ES
1964,2025-05-16,2025-05,2025-Q2,202505,16,Friday,20,5,May,2,1,2025,0,0,ES
1965,2025-05-17,2025-05,2025-Q2,202505,17,Saturday,20,5,May,2,1,2025,1,1,ES
1966,2025-05-18,2025-05,2025-Q2,202505,18,Sunday,20,5,May,2,1,2025,1,0,ES
1967,2025-05-19,2025-05,2025-Q2,202505,19,Monday,21,5,May,2,1,2025,0,0,ES
1968,2025-05-20,2025-05,2025-Q2,202505,20,Tuesday,21,5,May,2,1,2025,0,0,ES
1969,2025-05-21,2025-05,2025-Q2,202505,21,Wednesday,21,5,May,2,1,2025,0,0,ES
1970,2025-05-22,2025-05,2025-Q2,202505,22,Thursday,21,5,May,2,1,2025,0,0,ES
1971,2025-05-23,2025-05,2025-Q2,202505,23,Friday,21,5,May,2,1,2025,0,0,ES
1972,2025-05-24,2025-05,2025-Q2,202505,24,Saturday,21,5,May,2,1,2025,1,0,ES
1973,2025-05-25,2025-05,2025-Q2,202505,25,Sunday,21,5,May,2,1,2025,1,0,ES
1974,2025-05-26,2025-05,2025-Q2,202505,26,Monday,22,5,May,2,1,2025,0,0,ES
1975,2025-05-27,2025-05,2025-Q2,202505,27,Tuesday,22,5,May,2,1,2025,0,0,ES
1976,2025-05-28,2025-05,2025-Q2,202505,28,Wednesday,22,5,May,2,1,2025,0,0,ES
1977,2025-05-29,2025-05,2025-Q2,202505,29,Thursday,22,5,May,2,1,2025,0,0,ES
1978,2025-05-30,2025-05,2025-Q2,202505,30,Friday,22,5,May,2,1,2025,0,1,ES
1979,2025-05-31,2025-05,2025-Q2,202505,31,Saturday,22,5,May,2,1,2025,1,1,ES
1980,2025-06-01,2025-06,2025-Q2,202506,1,Sunday,22,6,June,2,1,2025,1,0,ES
1981,2025-06-02,2025-06,2025-Q2,202506,2,Monday,23,6,June,2,1,2025,0,0,ES
1982,2025-06-03,2025-06,2025-Q2,202506,3,Tuesday,23,6,June,2,1,2025,0,0,ES
1983,2025-06-04,2025-06,2025-Q2,202506,4,Wednesday,23,6,June,2,1,2025,0,0,ES
1984,2025-06-05,2025-06,2025-Q2,202506,5,Thursday,23,6,June,2,1,2025,0,0,ES
1985,2025-06-06,2025-06,2025-Q2,202506,6,Friday,23,6,June,2,1,2025,0,0,ES
1986,2025-06-07,2025-06,2025-Q2,202506,7,Saturday,23,6,June,2,1,2025,1,0,ES
1987,2025-06-08,2025-06,2025-Q2,202506,8,Sunday,23,6,June,2,1,2025,1,0,ES
1988,2025-06-09,2025-06,2025-Q2,202506,9,Monday,24,6,June,2,1,2025,0,1,ES
1989,2025-06-10,2025-06,2025-Q2,202506,10,Tuesday,24,6,June,2,1,2025,0,0,ES
1990,2025-06-11,2025-06,2025-Q2,202506,11,Wednesday,24,6,June,2,1,2025,0,0,ES
1991,2025-06-12,2025-06,2025-Q2,202506,12,Thursday,24,6,June,2,1,2025,0,0,ES
1992,2025-06-13,2025-06,2025-Q2,202506,13,Friday,24,6,June,2,1,2025,0,0,ES
1993,2025-06-14,2025-06,2025-Q2,202506,14,Saturday,24,6,June,2,1,2025,1,0,ES
1994,2025-06-15,2025-06,2025-Q2,202506,15,Sunday,24,6,June,2,1,2025,1,0,ES
1995,2025-06-16,2025-06,2025-Q2,202506,16,Monday,25,6,June,2,1,2025,0,0,ES
1996,2025-06-17,2025-06,2025-Q2,202506,17,Tuesday,25,6,June,2,1,2025,0,0,ES
1997,2025-06-18,2025-06,2025-Q2,202506,18,Wednesday,25,6,June,2,1,2025,0,0,ES
1998,2025-06-19,2025-06,2025-Q2,202506,19,Thursday,25,6,June,2,1,2025,0,1,ES
1999,2025-06-20,2025-06,2025-Q2,202506,20,Friday,25,6,June,2,1,2025,0,0,ES
2000,2025-06-21,2025-06,2025-Q2,202506,21,Saturday,25,6,June,2,1,2025,1,0,ES
2001,2025-06-22,2025-06,2025-Q2,202506,22,Sunday,25,6,June,2,1,2025,1,0,ES
2002,2025-06-23,2025-06,2025-Q2,202506,23,Monday,26,6,June,2,1,2025,0,0,ES
2003,2025-06-24,2025-06,2025-Q2,202506,24,Tuesday,26,6,June,2,1,2025,0,1,ES
2004,2025-06-25,2025-06,2025-Q2,202506,25,Wednesday,26,6,June,2,1,2025,0,0,ES
2005,2025-06-26,2025-06,2025-Q2,202506,26,Thursday,26,6,June,2,1,2025,0,0,ES
2006,2025-06-27,2025-06,2025-Q2,202506,27,Friday,26,6,June,2,1,2025,0,0,ES
2007,2025-06-28,2025-06,2025-Q2,202506,28,Saturday,26,6,June,2,1,2025,1,0,ES
2008,2025-06-29,2025-06,2025-Q2,202506,29,Sunday,26,6,June,2,1,2025,1,0,ES
2009,2025-06-30,2025-06,2025-Q2,202506,30,Monday,27,6,June,2,1,2025,0,0,ES
2010,2025-07-01,2025-07,2025-Q3,202507,1,Tuesday,27,7,July,3,2,2025,0,0,ES
2011,2025-07-02,2025-07,2025-Q3,202507,2,Wednesday,27,7,July,3,2,2025,0,0,ES
2012,2025-07-03,2025-07,2025-Q3,202507,3,Thursday,27,7,July,3,2,2025,0,0,ES
2013,2025-07-04,2025-07,2025-Q3,202507,4,Friday,27,7,July,3,2,2025,0,0,ES
2014,2025-07-05,2025-07,2025-Q3,202507,5,Saturday,27,7,July,3,2,2025,1,0,ES
2015,2025-07-06,2025-07,2025-Q3,202507,6,Sunday,27,7,July,3,2,2025,1,0,ES
2016,2025-07-07,2025-07,2025-Q3,202507,7,Monday,28,7,July,3,2,2025,0,0,ES
2017,2025-07-08,2025-07,2025-Q3,202507,8,Tuesday,28,7,July,3,2,2025,0,0,ES
2018,2025-07-09,2025-07,2025-Q3,202507,9,Wednesday,28,7,July,3,2,2025,0,0,ES
2019,2025-07-10,2025-07,2025-Q3,202507,10,Thursday,28,7,July,3,2,2025,0,0,ES
2020,2025-07-11,2025-07,2025-Q3,202507,11,Friday,28,7,July,3,2,2025,0,0,ES
2021,2025-07-12,2025-07,2025-Q3,202507,12,Saturday,28,7,July,3,2,2025,1,0,ES
2022,2025-07-13,2025-07,2025-Q3,202507,13,Sunday,28,7,July,3,2,2025,1,0,ES
2023,2025-07-14,2025-07,2025-Q3,202507,14,Monday,29,7,July,3,2,2025,0,0,ES
2024,2025-07-15,2025-07,2025-Q3,202507,15,Tuesday,29,7,July,3,2,2025,0,0,ES
2025,2025-07-16,2025-07,2025-Q3,202507,16,Wednesday,29,7,July,3,2,2025,0,0,ES
2026,2025-07-17,2025-07,2025-Q3,202507,17,Thursday,29,7,July,3,2,2025,0,0,ES
2027,2025-07-18,2025-07,2025-Q3,202507,18,Friday,29,7,July,3,2,2025,0,0,ES
2028,2025-07-19,2025-07,2025-Q3,202507,19,Saturday,29,7,July,3,2,2025,1,0,ES
2029,2025-07-20,2025-07,2025-Q3,202507,20,Sunday,29,7,July,3,2,2025,1,0,ES
2030,2025-07-21,2025-07,2025-Q3,202507,21,Monday,30,7,July,3,2,2025,0,0,ES
2031,2025-07-22,2025-07,2025-Q3,202507,22,Tuesday,30,7,July,3,2,2025,0,0,ES
2032,2025-07-23,2025-07,2025-Q3,202507,23,Wednesday,30,7,July,3,2,2025,0,0,ES
2033,2025-07-24,2025-07,2025-Q3,202507,24,Thursday,30,7,July,3,2,2025,0,0,ES
2034,2025-07-25,2025-07,2025-Q3,202507,25,Friday,30,7,July,3,2,2025,0,1,ES
2035,2025-07-26,2025-07,2025-Q3,202507,26,Saturday,30,7,July,3,2,2025,1,0,ES
2036,2025-07-27,2025-07,2025-Q3,202507,27,Sunday,30,7,July,3,2,2025,1,0,ES
2037,2025-07-28,2025-07,2025-Q3,202507,28,Monday,31,7,July,3,2,2025,0,1,ES
2038,2025-07-29,2025-07,2025-Q3,202507,29,Tuesday,31,7,July,3,2,2025,0,0,ES
2039,2025-07-30,2025-07,2025-Q3,202507,30,Wednesday,31,7,July,3,2,2025,0,0,ES
2040,2025-07-31,2025-07,2025-Q3,202507,31,Thursday,31,7,July,3,2,2025,0,0,ES
2041,2025-08-01,2025-08,2025-Q3,202508,1,Friday,31,8,August,3,2,2025,0,0,ES
2042,2025-08-02,2025-08,2025-Q3,202508,2,Saturday,31,8,August,3,2,2025,1,0,ES
2043,2025-08-03,2025-08,2025-Q3,202508,3,Sunday,31,8,August,3,2,2025,1,0,ES
2044,2025-08-04,2025-08,2025-Q3,202508,4,Monday,32,8,August,3,2,2025,0,0,ES
2045,2025-08-05,2025-08,2025-Q3,202508,5,Tuesday,32,8,August,3,2,2025,0,0,ES
2046,2025-08-06,2025-08,2025-Q3,202508,6,Wednesday,32,8,August,3,2,2025,0,0,ES
2047,2025-08-07,2025-08,2025-Q3,202508,7,Thursday,32,8,August,3,2,2025,0,0,ES
2048,2025-08-08,2025-08,2025-Q3,202508,8,Friday,32,8,August,3,2,2025,0,0,ES
2049,2025-08-09,2025-08,2025-Q3,202508,9,Saturday,32,8,August,3,2,2025,1,0,ES
2050,2025-08-10,2025-08,2025-Q3,202508,10,Sunday,32,8,August,3,2,2025,1,0,ES
2051,2025-08-11,2025-08,2025-Q3,202508,11,Monday,33,8,August,3,2,2025,0,0,ES
2052,2025-08-12,2025-08,2025-Q3,202508,12,Tuesday,33,8,August,3,2,2025,0,0,ES
2053,2025-08-13,2025-08,2025-Q3,202508,13,Wednesday,33,8,August,3,2,2025,0,0,ES
2054,2025-08-14,2025-08,2025-Q3,202508,14,Thursday,33,8,August,3,2,2025,0,0,ES
2055,2025-08-15,2025-08,2025-Q3,202508,15,Friday,33,8,August,3,2,2025,0,1,ES
2056,2025-08-16,2025-08,2025-Q3,202508,16,Saturday,33,8,August,3,2,2025,1,0,ES
2057,2025-08-17,2025-08,2025-Q3,202508,17,Sunday,33,8,August,3,2,2025,1,0,ES
2058,2025-08-18,2025-08,2025-Q3,202508,18,Monday,34,8,August,3,2,2025,0,0,ES
2059,2025-08-19,2025-08,2025-Q3,202508,19,Tuesday,34,8,August,3,2,2025,0,0,ES
2060,2025-08-20,2025-08,2025-Q3,202508,20,Wednesday,34,8,August,3,2,2025,0,0,ES
2061,2025-08-21,2025-08,2025-Q3,202508,21,Thursday,34,8,August,3,2,2025,0,0,ES
2062,2025-08-22,2025-08,2025-Q3,202508,22,Friday,34,8,August,3,2,2025,0,0,ES
2063,2025-08-23,2025-08,2025-Q3,202508,23,Saturday,34,8,August,3,2,2025,1,0,ES
2064,2025-08-24,2025-08,2025-Q3,202508,24,Sunday,34,8,August,3,2,2025,1,0,ES
2065,2025-08-25,2025-08,2025-Q3,202508,25,Monday,35,8,August,3,2,2025,0,0,ES
2066,2025-08-26,2025-08,2025-Q3,202508,26,Tuesday,35,8,August,3,2,2025,0,0,ES
2067,2025-08-27,2025-08,2025-Q3,202508,27,Wednesday,35,8,August,3,2,2025,0,0,ES
2068,2025-08-28,2025-08,2025-Q3,202508,28,Thursday,35,8,August,3,2,2025,0,0,ES
2069,2025-08-29,2025-08,2025-Q3,202508,29,Friday,35,8,August,3,2,2025,0,0,ES
2070,2025-08-30,2025-08,2025-Q3,202508,30,Saturday,35,8,August,3,2,2025,1,0,ES
2071,2025-08-31,2025-08,2025-Q3,202508,31,Sunday,35,8,August,3,2,2025,1,0,ES
2072,2025-09-01,2025-09,2025-Q3,202509,1,Monday,36,9,September,3,2,2025,0,0,ES
2073,2025-09-02,2025-09,2025-Q3,202509,2,Tuesday,36,9,September,3,2,2025,0,0,ES
2074,2025-09-03,2025-09,2025-Q3,202509,3,Wednesday,36,9,September,3,2,2025,0,0,ES
2075,2025-09-04,2025-09,2025-Q3,202509,4,Thursday,36,9,September,3,2,2025,0,0,ES
2076,2025-09-05,2025-09,2025-Q3,202509,5,Friday,36,9,September,3,2,2025,0,0,ES
2077,2025-09-06,2025-09,2025-Q3,202509,6,Saturday,36,9,September,3,2,2025,1,0,ES
2078,2025-09-07,2025-09,2025-Q3,202509,7,Sunday,36,9,September,3,2,2025,1,0,ES
2079,2025-09-08,2025-09,2025-Q3,202509,8,Monday,37,9,September,3,2,2025,0,1,ES
2080,2025-09-09,2025-09,2025-Q3,202509,9,Tuesday,37,9,September,3,2,2025,0,0,ES
2081,2025-09-10,2025-09,2025-Q3,202509,10,Wednesday,37,9,September,3,2,2025,0,0,ES
2082,2025-09-11,2025-09,2025-Q3,202509,11,Thursday,37,9,September,3,2,2025,0,1,ES
2083,2025-09-12,2025-09,2025-Q3,202509,12,Friday,37,9,September,3,2,2025,0,0,ES
2084,2025-09-13,2025-09,2025-Q3,202509,13,Saturday,37,9,September,3,2,2025,1,0,ES
2085,2025-09-14,2025-09,2025-Q3,202509,14,Sunday,37,9,September,3,2,2025,1,0,ES
2086,2025-09-15,2025-09,2025-Q3,202509,15,Monday,38,9,September,3,2,2025,0,1,ES
2087,2025-09-16,2025-09,2025-Q3,202509,16,Tuesday,38,9,September,3,2,2025,0,0,ES
2088,2025-09-17,2025-09,2025-Q3,202509,17,Wednesday,38,9,September,3,2,2025,0,0,ES
2089,2025-09-18,2025-09,2025-Q3,202509,18,Thursday,38,9,September,3,2,2025,0,0,ES
2090,2025-09-19,2025-09,2025-Q3,202509,19,Friday,38,9,September,3,2,2025,0,0,ES
2091,2025-09-20,2025-09,2025-Q3,202509,20,Saturday,38,9,September,3,2,2025,1,0,ES
2092,2025-09-21,2025-09,2025-Q3,202509,21,Sunday,38,9,September,3,2,2025,1,0,ES
2093,2025-09-22,2025-09,2025-Q3,202509,22,Monday,39,9,September,3,2,2025,0,0,ES
2094,2025-09-23,2025-09,2025-Q3,202509,23,Tuesday,39,9,September,3,2,2025,0,0,ES
2095,2025-09-24,2025-09,2025-Q3,202509,24,Wednesday,39,9,September,3,2,2025,0,0,ES
2096,2025-09-25,2025-09,2025-Q3,202509,25,Thursday,39,9,September,3,2,2025,0,0,ES
2097,2025-09-26,2025-09,2025-Q3,202509,26,Friday,39,9,September,3,2,2025,0,0,ES
2098,2025-09-27,2025-09,2025-Q3,202509,27,Saturday,39,9,September,3,2,2025,1,0,ES
2099,2025-09-28,2025-09,2025-Q3,202509,28,Sunday,39,9,September,3,2,2025,1,0,ES
2100,2025-09-29,2025-09,2025-Q3,202509,29,Monday,40,9,September,3,2,2025,0,0,ES
2101,2025-09-30,2025-09,2025-Q3,202509,30,Tuesday,40,9,September,3,2,2025,0,0,ES
2102,2025-10-01,2025-10,2025-Q4,202510,1,Wednesday,40,10,October,4,2,2025,0,0,ES
2103,2025-10-02,2025-10,2025-Q4,202510,2,Thursday,40,10,October,4,2,2025,0,0,ES
2104,2025-10-03,2025-10,2025-Q4,202510,3,Friday,40,10,October,4,2,2025,0,0,ES
2105,2025-10-04,2025-10,2025-Q4,202510,4,Saturday,40,10,October,4,2,2025,1,0,ES
2106,2025-10-05,2025-10,2025-Q4,202510,5,Sunday,40,10,October,4,2,2025,1,0,ES
2107,2025-10-06,2025-10,2025-Q4,202510,6,Monday,41,10,October,4,2,2025,0,0,ES
2108,2025-10-07,2025-10,2025-Q4,202510,7,Tuesday,41,10,October,4,2,2025,0,0,ES
2109,2025-10-08,2025-10,2025-Q4,202510,8,Wednesday,41,10,October,4,2,2025,0,0,ES
2110,2025-10-09,2025-10,2025-Q4,202510,9,Thursday,41,10,October,4,2,2025,0,1,ES
2111,2025-10-10,2025-10,2025-Q4,202510,10,Friday,41,10,October,4,2,2025,0,0,ES
2112,2025-10-11,2025-10,2025-Q4,202510,11,Saturday,41,10,October,4,2,2025,1,0,ES
2113,2025-10-12,2025-10,2025-Q4,202510,12,Sunday,41,10,October,4,2,2025,1,1,ES
2114,2025-10-13,2025-10,2025-Q4,202510,13,Monday,42,10,October,4,2,2025,0,0,ES
2115,2025-10-14,2025-10,2025-Q4,202510,14,Tuesday,42,10,October,4,2,2025,0,0,ES
2116,2025-10-15,2025-10,2025-Q4,202510,15,Wednesday,42,10,October,4,2,2025,0,0,ES
2117,2025-10-16,2025-10,2025-Q4,202510,16,Thursday,42,10,October,4,2,2025,0,0,ES
2118,2025-10-17,2025-10,2025-Q4,202510,17,Friday,42,10,October,4,2,2025,0,0,ES
2119,2025-10-18,2025-10,2025-Q4,202510,18,Saturday,42,10,October,4,2,2025,1,0,ES
2120,2025-10-19,2025-10,2025-Q4,202510,19,Sunday,42,10,October,4,2,2025,1,0,ES
2121,2025-10-20,2025-10,2025-Q4,202510,20,Monday,43,10,October,4,2,2025,0,0,ES
2122,2025-10-21,2025-10,2025-Q4,202510,21,Tuesday,43,10,October,4,2,2025,0,0,ES
2123,2025-10-22,2025-10,2025-Q4,202510,22,Wednesday,43,10,October,4,2,2025,0,0,ES
2124,2025-10-23,2025-10,2025-Q4,202510,23,Thursday,43,10,October,4,2,2025,0,0,ES
2125,2025-10-24,2025-10,2025-Q4,202510,24,Friday,43,10,October,4,2,2025,0,0,ES
2126,2025-10-25,2025-10,2025-Q4,202510,25,Saturday,43,10,October,4,2,2025,1,0,ES
2127,2025-10-26,2025-10,2025-Q4,202510,26,Sunday,43,10,October,4,2,2025,1,0,ES
2128,2025-10-27,2025-10,2025-Q4,202510,27,Monday,44,10,October,4,2,2025,0,0,ES
2129,2025-10-28,2025-10,2025-Q4,202510,28,Tuesday,44,10,October,4,2,2025,0,0,ES
2130,2025-10-29,2025-10,2025-Q4,202510,29,Wednesday,44,10,October,4,2,2025,0,0,ES
2131,2025-10-30,2025-10,2025-Q4,202510,30,Thursday,44,10,October,4,2,2025,0,0,ES
2132,2025-10-31,2025-10,2025-Q4,202510,31,Friday,44,10,October,4,2,2025,0,0,ES
2133,2025-11-01,2025-11,2025-Q4,202511,1,Saturday,44,11,November,4,2,2025,1,1,ES
2134,2025-11-02,2025-11,2025-Q4,202511,2,Sunday,44,11,November,4,2,2025,1,0,ES
2135,2025-11-03,2025-11,2025-Q4,202511,3,Monday,45,11,November,4,2,2025,0,0,ES
2136,2025-11-04,2025-11,2025-Q4,202511,4,Tuesday,45,11,November,4,2,2025,0,0,ES
2137,2025-11-05,2025-11,2025-Q4,202511,5,Wednesday,45,11,November,4,2,2025,0,0,ES
2138,2025-11-06,2025-11,2025-Q4,202511,6,Thursday,45,11,November,4,2,2025,0,0,ES
2139,2025-11-07,2025-11,2025-Q4,202511,7,Friday,45,11,November,4,2,2025,0,0,ES
2140,2025-11-08,2025-11,2025-Q4,202511,8,Saturday,45,11,November,4,2,2025,1,0,ES
2141,2025-11-09,2025-11,2025-Q4,202511,9,Sunday,45,11,November,4,2,2025,1,0,ES
2142,2025-11-10,2025-11,2025-Q4,202511,10,Monday,46,11,November,4,2,2025,0,0,ES
2143,2025-11-11,2025-11,2025-Q4,202511,11,Tuesday,46,11,November,4,2,2025,0,0,ES
2144,2025-11-12,2025-11,2025-Q4,202511,12,Wednesday,46,11,November,4,2,2025,0,0,ES
2145,2025-11-13,2025-11,2025-Q4,202511,13,Thursday,46,11,November,4,2,2025,0,0,ES
2146,2025-11-14,2025-11,2025-Q4,202511,14,Friday,46,11,November,4,2,2025,0,0,ES
2147,2025-11-15,2025-11,2025-Q4,202511,15,Saturday,46,11,November,4,2,2025,1,0,ES
2148,2025-11-16,2025-11,2025-Q4,202511,16,Sunday,46,11,November,4,2,2025,1,0,ES
2149,2025-11-17,2025-11,2025-Q4,202511,17,Monday,47,11,November,4,2,2025,0,0,ES
2150,2025-11-18,2025-11,2025-Q4,202511,18,Tuesday,47,11,November,4,2,2025,0,0,ES
